algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,iters,feasible,ref_dinamics,gap_pct
rgrasp,C206,C,2,9,8,586.0,3,3508,132,1,586.0,0.000
rgrasp,C206,C,2,10,9,586.0,3,3625,132,1,586.0,0.000
rgrasp,C206,C,2,11,10,586.0,3,3384,132,1,586.0,0.000
rgrasp,C206,C,2,12,11,586.0,3,3516,132,1,586.0,0.000
rgrasp,C206,C,2,13,12,586.0,3,3551,132,1,586.0,0.000
rgrasp,C206,C,2,14,13,586.0,3,3604,132,1,586.0,0.000
rgrasp,C206,C,2,15,14,586.0,3,3604,132,1,586.0,0.000
rgrasp,C206,C,2,16,15,586.0,3,3207,132,1,586.0,0.000
rgrasp,C206,C,2,17,16,586.0,3,3537,132,1,586.0,0.000
rgrasp,C206,C,2,18,17,586.0,3,3278,132,1,586.0,0.000
rgrasp,C206,C,2,19,18,586.0,3,3810,132,1,586.0,0.000
rgrasp,C206,C,2,20,19,586.0,3,3756,132,1,586.0,0.000
rgrasp,C206,C,2,21,20,586.0,3,3445,132,1,586.0,0.000
rgrasp,C206,C,2,22,21,586.0,3,3225,132,1,586.0,0.000
rgrasp,C206,C,2,23,22,586.0,3,3455,132,1,586.0,0.000
rgrasp,C206,C,2,24,23,586.0,3,3454,132,1,586.0,0.000
rgrasp,C206,C,2,25,24,586.0,3,3765,132,1,586.0,0.000
rgrasp,C206,C,2,26,25,586.0,3,3549,132,1,586.0,0.000
rgrasp,C206,C,2,27,26,586.0,3,3525,132,1,586.0,0.000
rgrasp,C206,C,2,28,27,586.0,3,3729,132,1,586.0,0.000
rgrasp,C206,C,2,29,28,586.0,3,3428,132,1,586.0,0.000
rgrasp,C206,C,2,30,29,586.0,3,3455,132,1,586.0,0.000
tabu,C206,C,2,1,0,586.0,3,7107,931,1,586.0,0.000
vnd,C206,C,2,1,0,586.0,3,16,0,1,586.0,0.000
grasp,C207,C,2,1,0,585.8,3,2704,134,1,585.8,0.000
grasp,C207,C,2,2,1,585.8,3,2604,133,1,585.8,0.000
grasp,C207,C,2,3,2,585.8,3,2826,134,1,585.8,0.000
grasp,C207,C,2,4,3,585.8,3,2907,133,1,585.8,0.000
grasp,C207,C,2,5,4,585.8,3,2647,134,1,585.8,0.000
grasp,C207,C,2,6,5,585.8,3,2670,134,1,585.8,0.000
grasp,C207,C,2,7,6,585.8,3,2616,133,1,585.8,0.000
grasp,C207,C,2,8,7,585.8,3,2603,133,1,585.8,0.000
grasp,C207,C,2,9,8,585.8,3,2941,134,1,585.8,0.000
grasp,C207,C,2,10,9,585.8,3,2701,134,1,585.8,0.000
grasp,C207,C,2,11,10,585.8,3,2749,134,1,585.8,0.000
grasp,C207,C,2,12,11,585.8,3,2966,134,1,585.8,0.000
grasp,C207,C,2,13,12,585.8,3,2846,133,1,585.8,0.000
grasp,C207,C,2,14,13,585.8,3,2642,133,1,585.8,0.000
grasp,C207,C,2,15,14,585.8,3,2735,133,1,585.8,0.000
grasp,C207,C,2,16,15,585.8,3,2943,134,1,585.8,0.000
grasp,C207,C,2,17,16,585.8,3,2561,134,1,585.8,0.000
grasp,C207,C,2,18,17,585.8,3,2600,133,1,585.8,0.000
grasp,C207,C,2,19,18,585.8,3,2651,133,1,585.8,0.000
grasp,C207,C,2,20,19,585.8,3,2744,133,1,585.8,0.000
grasp,C207,C,2,21,20,585.8,3,2895,136,1,585.8,0.000
grasp,C207,C,2,22,21,585.8,3,2878,133,1,585.8,0.000
grasp,C207,C,2,23,22,585.8,3,2738,133,1,585.8,0.000
grasp,C207,C,2,24,23,585.8,3,2709,133,1,585.8,0.000
grasp,C207,C,2,25,24,585.8,3,2572,133,1,585.8,0.000
grasp,C207,C,2,26,25,585.8,3,2569,133,1,585.8,0.000
grasp,C207,C,2,27,26,585.8,3,2903,133,1,585.8,0.000
grasp,C207,C,2,28,27,585.8,3,2737,133,1,585.8,0.000
grasp,C207,C,2,29,28,585.8,3,2586,133,1,585.8,0.000
grasp,C207,C,2,30,29,585.8,3,2625,134,1,585.8,0.000
i1,C207,C,2,1,0,747.1,3,0,0,1,585.8,27.535
rgrasp,C207,C,2,1,0,585.8,3,3332,132,1,585.8,0.000
rgrasp,C207,C,2,2,1,585.8,3,3620,132,1,585.8,0.000
rgrasp,C207,C,2,3,2,585.8,3,3679,133,1,585.8,0.000
rgrasp,C207,C,2,4,3,585.8,3,3447,132,1,585.8,0.000
rgrasp,C207,C,2,5,4,585.8,3,3165,133,1,585.8,0.000
rgrasp,C207,C,2,6,5,585.8,3,3433,132,1,585.8,0.000
rgrasp,C207,C,2,7,6,585.8,3,3575,132,1,585.8,0.000
rgrasp,C207,C,2,8,7,585.8,3,3382,132,1,585.8,0.000
rgrasp,C207,C,2,9,8,585.8,3,3444,132,1,585.8,0.000
rgrasp,C207,C,2,10,9,585.8,3,3252,132,1,585.8,0.000
rgrasp,C207,C,2,11,10,585.8,3,3604,132,1,585.8,0.000
rgrasp,C207,C,2,12,11,585.8,3,3709,134,1,585.8,0.000
rgrasp,C207,C,2,13,12,585.8,3,3531,132,1,585.8,0.000
rgrasp,C207,C,2,14,13,585.8,3,3370,132,1,585.8,0.000
rgrasp,C207,C,2,15,14,585.8,3,3399,132,1,585.8,0.000
rgrasp,C207,C,2,16,15,585.8,3,3294,132,1,585.8,0.000
rgrasp,C207,C,2,17,16,585.8,3,3253,133,1,585.8,0.000
rgrasp,C207,C,2,18,17,585.8,3,3645,132,1,585.8,0.000
rgrasp,C207,C,2,19,18,585.8,3,3576,134,1,585.8,0.000
rgrasp,C207,C,2,20,19,585.8,3,3551,132,1,585.8,0.000
rgrasp,C207,C,2,21,20,585.8,3,3683,133,1,585.8,0.000
rgrasp,C207,C,2,22,21,585.8,3,3551,132,1,585.8,0.000
rgrasp,C207,C,2,23,22,585.8,3,3357,133,1,585.8,0.000
rgrasp,C207,C,2,24,23,585.8,3,3518,132,1,585.8,0.000
rgrasp,C207,C,2,25,24,585.8,3,3205,132,1,585.8,0.000
rgrasp,C207,C,2,26,25,585.8,3,3479,132,1,585.8,0.000
rgrasp,C207,C,2,27,26,585.8,3,3186,132,1,585.8,0.000
rgrasp,C207,C,2,28,27,585.8,3,3444,132,1,585.8,0.000
rgrasp,C207,C,2,29,28,585.8,3,3572,132,1,585.8,0.000
rgrasp,C207,C,2,30,29,585.8,3,3416,132,1,585.8,0.000
tabu,C207,C,2,1,0,585.8,3,7194,935,1,585.8,0.000
vnd,C207,C,2,1,0,585.8,3,19,0,1,585.8,0.000
grasp,C208,C,2,1,0,585.8,3,3517,133,1,585.8,0.000
grasp,C208,C,2,2,1,585.8,3,3304,133,1,585.8,0.000
grasp,C208,C,2,3,2,585.8,3,3123,133,1,585.8,0.000
grasp,C208,C,2,4,3,585.8,3,3403,133,1,585.8,0.000
grasp,C208,C,2,5,4,585.8,3,3104,133,1,585.8,0.000
grasp,C208,C,2,6,5,585.8,3,3526,133,1,585.8,0.000
grasp,C208,C,2,7,6,585.8,3,3348,134,1,585.8,0.000
grasp,C208,C,2,8,7,585.8,3,3210,133,1,585.8,0.000
grasp,C208,C,2,9,8,585.8,3,3348,133,1,585.8,0.000
grasp,C208,C,2,10,9,585.8,3,3407,133,1,585.8,0.000
grasp,C208,C,2,11,10,585.8,3,3550,134,1,585.8,0.000
grasp,C208,C,2,12,11,585.8,3,3248,133,1,585.8,0.000
grasp,C208,C,2,13,12,585.8,3,3450,133,1,585.8,0.000
grasp,C208,C,2,14,13,585.8,3,3373,133,1,585.8,0.000
grasp,C208,C,2,15,14,585.8,3,3266,133,1,585.8,0.000
grasp,C208,C,2,16,15,585.8,3,3434,133,1,585.8,0.000
grasp,C208,C,2,17,16,585.8,3,3186,133,1,585.8,0.000
grasp,C208,C,2,18,17,585.8,3,3346,134,1,585.8,0.000
grasp,C208,C,2,19,18,585.8,3,3413,133,1,585.8,0.000
grasp,C208,C,2,20,19,585.8,3,3472,133,1,585.8,0.000
grasp,C208,C,2,21,20,585.8,3,3697,133,1,585.8,0.000
grasp,C208,C,2,22,21,585.8,3,3404,133,1,585.8,0.000
grasp,C208,C,2,23,22,585.8,3,3189,134,1,585.8,0.000
grasp,C208,C,2,24,23,585.8,3,3432,133,1,585.8,0.000
grasp,C208,C,2,25,24,585.8,3,3303,133,1,585.8,0.000
grasp,C208,C,2,26,25,585.8,3,3177,133,1,585.8,0.000
grasp,C208,C,2,27,26,585.8,3,3155,134,1,585.8,0.000
grasp,C208,C,2,28,27,585.8,3,3185,133,1,585.8,0.000
grasp,C208,C,2,29,28,585.8,3,3180,133,1,585.8,0.000
grasp,C208,C,2,30,29,585.8,3,3394,133,1,585.8,0.000
i1,C208,C,2,1,0,717.6,3,0,0,1,585.8,22.499
rgrasp,C208,C,2,1,0,585.8,3,4356,132,1,585.8,0.000
rgrasp,C208,C,2,2,1,585.8,3,4102,132,1,585.8,0.000
rgrasp,C208,C,2,3,2,585.8,3,4370,135,1,585.8,0.000
rgrasp,C208,C,2,4,3,585.8,3,4044,132,1,585.8,0.000
rgrasp,C208,C,2,5,4,585.8,3,3950,132,1,585.8,0.000
rgrasp,C208,C,2,6,5,585.8,3,4172,132,1,585.8,0.000
rgrasp,C208,C,2,7,6,585.8,3,4254,132,1,585.8,0.000
rgrasp,C208,C,2,8,7,585.8,3,4341,133,1,585.8,0.000
rgrasp,C208,C,2,9,8,585.8,3,4061,133,1,585.8,0.000
rgrasp,C208,C,2,10,9,585.8,3,3813,132,1,585.8,0.000
rgrasp,C208,C,2,11,10,585.8,3,4015,132,1,585.8,0.000
rgrasp,C208,C,2,12,11,585.8,3,4203,134,1,585.8,0.000
rgrasp,C208,C,2,13,12,585.8,3,3594,132,1,585.8,0.000
rgrasp,C208,C,2,14,13,585.8,3,4332,134,1,585.8,0.000
rgrasp,C208,C,2,15,14,585.8,3,4445,133,1,585.8,0.000
rgrasp,C208,C,2,16,15,585.8,3,4110,134,1,585.8,0.000
rgrasp,C208,C,2,17,16,585.8,3,3863,133,1,585.8,0.000
rgrasp,C208,C,2,18,17,585.8,3,4434,132,1,585.8,0.000
rgrasp,C208,C,2,19,18,585.8,3,4269,133,1,585.8,0.000
rgrasp,C208,C,2,20,19,585.8,3,4351,132,1,585.8,0.000
rgrasp,C208,C,2,21,20,585.8,3,4303,132,1,585.8,0.000
rgrasp,C208,C,2,22,21,585.8,3,3956,132,1,585.8,0.000
rgrasp,C208,C,2,23,22,585.8,3,3816,132,1,585.8,0.000
rgrasp,C208,C,2,24,23,585.8,3,4221,133,1,585.8,0.000
rgrasp,C208,C,2,25,24,585.8,3,3852,132,1,585.8,0.000
rgrasp,C208,C,2,26,25,585.8,3,4086,133,1,585.8,0.000
rgrasp,C208,C,2,27,26,585.8,3,4086,133,1,585.8,0.000
rgrasp,C208,C,2,28,27,585.8,3,4061,132,1,585.8,0.000
rgrasp,C208,C,2,29,28,585.8,3,3992,133,1,585.8,0.000
rgrasp,C208,C,2,30,29,585.8,3,4269,132,1,585.8,0.000
tabu,C208,C,2,1,0,585.8,3,6887,941,1,585.8,0.000
vnd,C208,C,2,1,0,632.3,3,20,0,1,585.8,7.938
grasp,R101,R,1,1,0,1641.5,20,8427,261,1,1637.7,0.232
grasp,R101,R,1,2,1,1642.8,20,5154,146,1,1637.7,0.311
grasp,R101,R,1,3,2,1642.7,20,13380,382,1,1637.7,0.305
grasp,R101,R,1,4,3,1645.0,20,5254,154,1,1637.7,0.446
grasp,R101,R,1,5,4,1643.0,20,11747,375,1,1637.7,0.324
grasp,R101,R,1,6,5,1644.3,20,7021,226,1,1637.7,0.403
grasp,R101,R,1,7,6,1643.5,20,4285,137,1,1637.7,0.354
grasp,R101,R,1,8,7,1644.9,20,4921,139,1,1637.7,0.440
grasp,R101,R,1,9,8,1643.5,20,6779,213,1,1637.7,0.354
grasp,R101,R,1,10,9,1644.9,20,7299,235,1,1637.7,0.440
grasp,R101,R,1,11,10,1641.4,20,10586,327,1,1637.7,0.226
grasp,R101,R,1,12,11,1643.3,20,9318,299,1,1637.7,0.342
grasp,R101,R,1,13,12,1641.5,20,6420,182,1,1637.7,0.232
grasp,R101,R,1,14,13,1642.9,20,9630,289,1,1637.7,0.318
grasp,R101,R,1,15,14,1641.5,20,7191,224,1,1637.7,0.232
grasp,R101,R,1,16,15,1643.3,20,11802,343,1,1637.7,0.342
grasp,R101,R,1,17,16,1639.5,20,12022,387,1,1637.7,0.110
grasp,R101,R,1,18,17,1643.3,20,6014,174,1,1637.7,0.342
grasp,R101,R,1,19,18,1651.8,20,6085,193,1,1637.7,0.861
grasp,R101,R,1,20,19,1641.0,20,6484,206,1,1637.7,0.202
grasp,R101,R,1,21,20,1643.7,20,5483,161,1,1637.7,0.366
grasp,R101,R,1,22,21,1651.3,20,4554,135,1,1637.7,0.830
grasp,R101,R,1,23,22,1639.3,20,8158,242,1,1637.7,0.098
grasp,R101,R,1,24,23,1642.0,20,11943,360,1,1637.7,0.263
grasp,R101,R,1,25,24,1642.7,20,7077,222,1,1637.7,0.305
grasp,R101,R,1,26,25,1643.0,20,5056,165,1,1637.7,0.324
grasp,R101,R,1,27,26,1641.2,20,7537,247,1,1637.7,0.214
grasp,R101,R,1,28,27,1640.8,20,5069,161,1,1637.7,0.189
grasp,R101,R,1,29,28,1643.5,20,13296,417,1,1637.7,0.354
grasp,R101,R,1,30,29,1642.9,20,4515,141,1,1637.7,0.318
i1,R101,R,1,1,0,1867.1,21,0,0,1,1637.7,14.007
rgrasp,R101,R,1,1,0,1645.1,20,5989,143,1,1637.7,0.452
rgrasp,R101,R,1,2,1,1640.3,20,5956,158,1,1637.7,0.159
rgrasp,R101,R,1,3,2,1640.5,20,8474,195,1,1637.7,0.171
rgrasp,R101,R,1,4,3,1644.8,20,12091,298,1,1637.7,0.434
rgrasp,R101,R,1,5,4,1639.3,20,15671,372,1,1637.7,0.098
rgrasp,R101,R,1,6,5,1643.0,20,7578,165,1,1637.7,0.324
rgrasp,R101,R,1,7,6,1641.0,20,9662,250,1,1637.7,0.202
rgrasp,R101,R,1,8,7,1638.2,20,11714,307,1,1637.7,0.031
rgrasp,R101,R,1,9,8,1644.8,20,15446,371,1,1637.7,0.434
rgrasp,R101,R,1,10,9,1650.2,20,6639,168,1,1637.7,0.763
rgrasp,R101,R,1,11,10,1645.3,20,6733,168,1,1637.7,0.464
rgrasp,R101,R,1,12,11,1641.7,20,9650,249,1,1637.7,0.244
rgrasp,R101,R,1,13,12,1640.3,20,9555,233,1,1637.7,0.159
rgrasp,R101,R,1,14,13,1647.1,20,8894,212,1,1637.7,0.574
rgrasp,R101,R,1,15,14,1642.0,20,7511,188,1,1637.7,0.263
rgrasp,R101,R,1,16,15,1642.9,20,10899,279,1,1637.7,0.318
rgrasp,R101,R,1,17,16,1645.1,20,10542,239,1,1637.7,0.452
rgrasp,R101,R,1,18,17,1640.1,20,13479,309,1,1637.7,0.147
rgrasp,R101,R,1,19,18,1645.1,20,5366,132,1,1637.7,0.452
rgrasp,R101,R,1,20,19,1641.0,20,13570,347,1,1637.7,0.202
rgrasp,R101,R,1,21,20,1639.5,20,15256,383,1,1637.7,0.110
rgrasp,R101,R,1,22,21,1642.9,20,10405,258,1,1637.7,0.318
rgrasp,R101,R,1,23,22,1643.4,20,9395,243,1,1637.7,0.348
rgrasp,R101,R,1,24,23,1641.2,20,6392,162,1,1637.7,0.214
rgrasp,R101,R,1,25,24,1643.0,20,8225,209,1,1637.7,0.324
rgrasp,R101,R,1,26,25,1642.1,20,6075,139,1,1637.7,0.269
rgrasp,R101,R,1,27,26,1643.4,20,10568,265,1,1637.7,0.348
rgrasp,R101,R,1,28,27,1642.1,20,11193,274,1,1637.7,0.269
rgrasp,R101,R,1,29,28,1640.6,20,9203,213,1,1637.7,0.177
rgrasp,R101,R,1,30,29,1639.9,20,9660,245,1,1637.7,0.134
tabu,R101,R,1,1,0,1644.3,20,3191,948,1,1637.7,0.403
vnd,R101,R,1,1,0,1670.0,21,48,0,1,1637.7,1.972
grasp,R102,R,1,1,0,1475.1,18,8426,215,1,1466.6,0.580
grasp,R102,R,1,2,1,1478.5,19,7901,204,1,1466.6,0.811
grasp,R102,R,1,3,2,1480.1,19,4916,137,1,1466.6,0.920
grasp,R102,R,1,4,3,1474.4,18,7671,208,1,1466.6,0.532
grasp,R102,R,1,5,4,1468.6,18,6360,172,1,1466.6,0.136
grasp,R102,R,1,6,5,1469.7,18,6236,170,1,1466.6,0.211
grasp,R102,R,1,7,6,1477.7,18,6398,176,1,1466.6,0.757
grasp,R102,R,1,8,7,1467.9,18,8357,216,1,1466.6,0.089
grasp,R102,R,1,9,8,1478.7,18,11147,299,1,1466.6,0.825
grasp,R102,R,1,10,9,1472.5,18,11103,303,1,1466.6,0.402
grasp,R102,R,1,11,10,1473.3,18,7864,227,1,1466.6,0.457
grasp,R102,R,1,12,11,1479.0,19,8223,217,1,1466.6,0.845
grasp,R102,R,1,13,12,1473.3,18,12762,350,1,1466.6,0.457
grasp,R102,R,1,14,13,1473.6,18,15314,423,1,1466.6,0.477
grasp,R102,R,1,15,14,1478.5,19,11110,290,1,1466.6,0.811
grasp,R102,R,1,16,15,1475.9,19,5490,139,1,1466.6,0.634
grasp,R102,R,1,17,16,1479.4,19,5265,143,1,1466.6,0.873
grasp,R102,R,1,18,17,1474.7,18,9917,273,1,1466.6,0.552
grasp,R102,R,1,19,18,1476.4,18,6878,186,1,1466.6,0.668
grasp,R102,R,1,20,19,1468.6,18,13698,383,1,1466.6,0.136
grasp,R102,R,1,21,20,1470.1,18,11557,316,1,1466.6,0.239
grasp,R102,R,1,22,21,1482.9,19,5531,144,1,1466.6,1.111
grasp,R102,R,1,23,22,1473.0,18,13998,363,1,1466.6,0.436
grasp,R102,R,1,24,23,1478.5,19,6969,192,1,1466.6,0.811
grasp,R102,R,1,25,24,1478.8,19,10246,288,1,1466.6,0.832
grasp,R102,R,1,26,25,1473.9,18,10700,276,1,1466.6,0.498
grasp,R102,R,1,27,26,1480.6,19,5197,137,1,1466.6,0.955
grasp,R102,R,1,28,27,1469.7,18,8633,228,1,1466.6,0.211
grasp,R102,R,1,29,28,1478.5,19,5860,155,1,1466.6,0.811
grasp,R102,R,1,30,29,1477.0,18,14508,400,1,1466.6,0.709
i1,R102,R,1,1,0,1711.0,19,0,0,1,1466.6,16.664
rgrasp,R102,R,1,1,0,1468.6,18,9936,216,1,1466.6,0.136
rgrasp,R102,R,1,2,1,1472.3,18,8365,190,1,1466.6,0.389
rgrasp,R102,R,1,3,2,1474.2,18,6043,142,1,1466.6,0.518
rgrasp,R102,R,1,4,3,1467.9,18,9640,240,1,1466.6,0.089
rgrasp,R102,R,1,5,4,1468.2,18,7196,174,1,1466.6,0.109
rgrasp,R102,R,1,6,5,1471.0,18,9860,242,1,1466.6,0.300
rgrasp,R102,R,1,7,6,1470.1,18,13979,332,1,1466.6,0.239
rgrasp,R102,R,1,8,7,1467.6,18,9463,237,1,1466.6,0.068
rgrasp,R102,R,1,9,8,1478.4,18,7107,164,1,1466.6,0.805
rgrasp,R102,R,1,10,9,1475.2,18,17231,403,1,1466.6,0.586
rgrasp,R102,R,1,11,10,1481.3,18,6998,161,1,1466.6,1.002
rgrasp,R102,R,1,12,11,1472.3,18,12688,298,1,1466.6,0.389
rgrasp,R102,R,1,13,12,1468.6,18,9514,218,1,1466.6,0.136
rgrasp,R102,R,1,14,13,1469.7,18,10653,254,1,1466.6,0.211
rgrasp,R102,R,1,15,14,1469.7,18,7402,165,1,1466.6,0.211
rgrasp,R102,R,1,16,15,1471.1,18,12658,312,1,1466.6,0.307
rgrasp,R102,R,1,17,16,1475.5,18,6522,145,1,1466.6,0.607
rgrasp,R102,R,1,18,17,1474.7,18,9309,227,1,1466.6,0.552
rgrasp,R102,R,1,19,18,1476.0,18,6313,140,1,1466.6,0.641
rgrasp,R102,R,1,20,19,1468.7,18,8616,202,1,1466.6,0.143
rgrasp,R102,R,1,21,20,1467.9,18,6381,158,1,1466.6,0.089
rgrasp,R102,R,1,22,21,1473.0,18,14519,320,1,1466.6,0.436
rgrasp,R102,R,1,23,22,1472.3,18,7661,168,1,1466.6,0.389
rgrasp,R102,R,1,24,23,1469.2,18,12542,299,1,1466.6,0.177
rgrasp,R102,R,1,25,24,1471.4,18,13669,324,1,1466.6,0.327
rgrasp,R102,R,1,26,25,1473.5,18,11494,268,1,1466.6,0.470
rgrasp,R102,R,1,27,26,1471.2,18,7156,169,1,1466.6,0.314
rgrasp,R102,R,1,28,27,1470.5,18,13196,320,1,1466.6,0.266
rgrasp,R102,R,1,29,28,1472.9,18,6437,148,1,1466.6,0.430
rgrasp,R102,R,1,30,29,1473.0,18,13298,306,1,1466.6,0.436
tabu,R102,R,1,1,0,1479.6,19,4041,1124,1,1466.6,0.886
vnd,R102,R,1,1,0,1509.5,19,19,0,1,1466.6,2.925
grasp,R103,R,1,1,0,1232.4,15,9678,274,1,1208.7,1.961
grasp,R103,R,1,2,1,1231.1,15,6828,186,1,1208.7,1.853
grasp,R103,R,1,3,2,1242.6,15,5274,149,1,1208.7,2.805
grasp,R103,R,1,4,3,1226.8,15,13246,373,1,1208.7,1.497
grasp,R103,R,1,5,4,1222.5,15,16096,455,1,1208.7,1.142
grasp,R103,R,1,6,5,1236.0,15,8288,237,1,1208.7,2.259
grasp,R103,R,1,7,6,1233.5,15,5516,156,1,1208.7,2.052
grasp,R103,R,1,8,7,1223.3,15,5193,140,1,1208.7,1.208
grasp,R103,R,1,9,8,1222.9,15,10643,293,1,1208.7,1.175
grasp,R103,R,1,10,9,1228.4,15,7161,201,1,1208.7,1.630
grasp,R103,R,1,11,10,1233.4,15,9664,254,1,1208.7,2.044
grasp,R103,R,1,12,11,1230.0,15,10027,266,1,1208.7,1.762
grasp,R103,R,1,13,12,1220.3,15,7302,211,1,1208.7,0.960
grasp,R103,R,1,14,13,1235.5,15,5422,153,1,1208.7,2.217
grasp,R103,R,1,15,14,1234.5,15,7038,194,1,1208.7,2.135
grasp,R103,R,1,16,15,1232.0,15,9604,263,1,1208.7,1.928
grasp,R103,R,1,17,16,1226.7,15,11225,313,1,1208.7,1.489
grasp,R103,R,1,18,17,1222.4,15,7150,192,1,1208.7,1.133
grasp,R103,R,1,19,18,1231.3,15,6992,189,1,1208.7,1.870
grasp,R103,R,1,20,19,1231.5,15,5370,155,1,1208.7,1.886
grasp,R103,R,1,21,20,1229.0,14,13394,373,1,1208.7,1.679
grasp,R103,R,1,22,21,1232.7,15,11459,327,1,1208.7,1.986
grasp,R103,R,1,23,22,1228.6,15,6589,182,1,1208.7,1.646
grasp,R103,R,1,24,23,1229.5,14,5515,151,1,1208.7,1.721
grasp,R103,R,1,25,24,1225.6,15,8005,224,1,1208.7,1.398
grasp,R103,R,1,26,25,1225.6,15,12981,349,1,1208.7,1.398
grasp,R103,R,1,27,26,1232.8,15,7950,226,1,1208.7,1.994
grasp,R103,R,1,28,27,1227.9,14,11967,328,1,1208.7,1.588
grasp,R103,R,1,29,28,1222.1,15,5020,142,1,1208.7,1.109
grasp,R103,R,1,30,29,1238.5,14,9205,253,1,1208.7,2.465
i1,R103,R,1,1,0,1550.0,16,0,0,1,1208.7,28.237
rgrasp,R103,R,1,1,0,1228.5,14,10748,254,1,1208.7,1.638
rgrasp,R103,R,1,2,1,1236.6,15,5624,143,1,1208.7,2.308
rgrasp,R103,R,1,3,2,1234.8,14,8236,196,1,1208.7,2.159
rgrasp,R103,R,1,4,3,1227.4,14,7242,168,1,1208.7,1.547
rgrasp,R103,R,1,5,4,1227.3,14,9912,240,1,1208.7,1.539
rgrasp,R103,R,1,6,5,1230.2,14,16558,401,1,1208.7,1.779
rgrasp,R103,R,1,7,6,1225.1,14,10327,258,1,1208.7,1.357
rgrasp,R103,R,1,8,7,1236.5,14,7998,188,1,1208.7,2.300
rgrasp,R103,R,1,9,8,1225.7,14,7533,182,1,1208.7,1.406
rgrasp,R103,R,1,10,9,1232.3,15,6969,172,1,1208.7,1.953
rgrasp,R103,R,1,11,10,1227.3,14,13212,314,1,1208.7,1.539
rgrasp,R103,R,1,12,11,1235.3,14,11171,278,1,1208.7,2.201
rgrasp,R103,R,1,13,12,1232.0,15,7318,174,1,1208.7,1.928
rgrasp,R103,R,1,14,13,1225.6,14,6429,157,1,1208.7,1.398
rgrasp,R103,R,1,15,14,1233.2,15,5664,133,1,1208.7,2.027
rgrasp,R103,R,1,16,15,1228.5,15,11737,290,1,1208.7,1.638
rgrasp,R103,R,1,17,16,1233.9,15,6192,152,1,1208.7,2.085
rgrasp,R103,R,1,18,17,1239.1,15,6194,151,1,1208.7,2.515
rgrasp,R103,R,1,19,18,1227.3,14,9110,218,1,1208.7,1.539
rgrasp,R103,R,1,20,19,1227.3,14,9116,230,1,1208.7,1.539
rgrasp,R103,R,1,21,20,1234.2,15,10479,254,1,1208.7,2.110
rgrasp,R103,R,1,22,21,1232.6,15,6829,164,1,1208.7,1.977
rgrasp,R103,R,1,23,22,1227.3,14,9147,202,1,1208.7,1.539
rgrasp,R103,R,1,24,23,1227.3,14,18106,432,1,1208.7,1.539
rgrasp,R103,R,1,25,24,1234.3,15,7939,186,1,1208.7,2.118
rgrasp,R103,R,1,26,25,1226.2,14,8224,193,1,1208.7,1.448
rgrasp,R103,R,1,27,26,1230.1,14,10413,259,1,1208.7,1.770
rgrasp,R103,R,1,28,27,1227.3,14,8931,217,1,1208.7,1.539
rgrasp,R103,R,1,29,28,1237.5,15,6486,157,1,1208.7,2.383
rgrasp,R103,R,1,30,29,1241.9,15,6776,164,1,1208.7,2.747
tabu,R103,R,1,1,0,1221.3,15,9590,2461,1,1208.7,1.042
vnd,R103,R,1,1,0,1308.7,16,30,0,1,1208.7,8.273
grasp,R104,R,1,1,0,1009.7,11,12007,335,1,971.5,3.932
grasp,R104,R,1,2,1,1013.4,12,6440,180,1,971.5,4.313
grasp,R104,R,1,3,2,1002.6,11,7699,210,1,971.5,3.201
grasp,R104,R,1,4,3,996.9,11,5101,140,1,971.5,2.615
grasp,R104,R,1,5,4,1009.7,11,9301,267,1,971.5,3.932
grasp,R104,R,1,6,5,1004.9,12,5254,149,1,971.5,3.438
grasp,R104,R,1,7,6,1011.2,12,9797,273,1,971.5,4.086
grasp,R104,R,1,8,7,1009.4,11,8428,228,1,971.5,3.901
grasp,R104,R,1,9,8,987.4,11,15958,446,1,971.5,1.637
grasp,R104,R,1,10,9,1011.8,11,9135,265,1,971.5,4.148
grasp,R104,R,1,11,10,1004.9,11,5966,171,1,971.5,3.438
grasp,R104,R,1,12,11,1013.1,11,5894,164,1,971.5,4.282
grasp,R104,R,1,13,12,1018.1,11,6296,174,1,971.5,4.797
grasp,R104,R,1,14,13,1001.5,11,6891,185,1,971.5,3.088
grasp,R104,R,1,15,14,1018.6,11,6227,175,1,971.5,4.848
grasp,R104,R,1,16,15,1005.4,11,5491,157,1,971.5,3.489
grasp,R104,R,1,17,16,1012.8,11,5252,150,1,971.5,4.251
grasp,R104,R,1,18,17,1010.4,12,7646,213,1,971.5,4.004
grasp,R104,R,1,19,18,1009.7,12,9534,262,1,971.5,3.932
grasp,R104,R,1,20,19,1008.7,12,13337,372,1,971.5,3.829
grasp,R104,R,1,21,20,1007.3,11,9454,268,1,971.5,3.685
grasp,R104,R,1,22,21,1008.0,11,7835,219,1,971.5,3.757
grasp,R104,R,1,23,22,1013.0,12,4895,136,1,971.5,4.272
grasp,R104,R,1,24,23,1003.8,11,12424,348,1,971.5,3.325
grasp,R104,R,1,25,24,1020.3,11,6236,172,1,971.5,5.023
grasp,R104,R,1,26,25,1010.1,11,7076,192,1,971.5,3.973
grasp,R104,R,1,27,26,1003.9,12,11679,333,1,971.5,3.335
grasp,R104,R,1,28,27,1019.3,11,5089,138,1,971.5,4.920
