algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,feasible,ref_dinamics,gap_pct
rgrasp,R207,R,2,8,7,827.2,3,60000,1,794.0,4.181
rgrasp,R207,R,2,9,8,850.6,3,60000,1,794.0,7.128
rgrasp,R207,R,2,10,9,851.3,4,60000,1,794.0,7.217
rgrasp,R207,R,2,11,10,851.4,3,60000,1,794.0,7.229
rgrasp,R207,R,2,12,11,845.8,4,60000,1,794.0,6.524
rgrasp,R207,R,2,13,12,836.9,3,60000,1,794.0,5.403
rgrasp,R207,R,2,14,13,831.0,3,60000,1,794.0,4.660
rgrasp,R207,R,2,15,14,838.4,3,60001,1,794.0,5.592
rgrasp,R207,R,2,16,15,850.2,3,60000,1,794.0,7.078
rgrasp,R207,R,2,17,16,831.0,3,60000,1,794.0,4.660
rgrasp,R207,R,2,18,17,842.1,3,60000,1,794.0,6.058
rgrasp,R207,R,2,19,18,850.6,3,60000,1,794.0,7.128
rgrasp,R207,R,2,20,19,837.2,3,60000,1,794.0,5.441
rgrasp,R207,R,2,21,20,831.4,3,60000,1,794.0,4.710
rgrasp,R207,R,2,22,21,842.2,3,60000,1,794.0,6.071
rgrasp,R207,R,2,23,22,845.4,3,60000,1,794.0,6.474
rgrasp,R207,R,2,24,23,841.9,3,60000,1,794.0,6.033
rgrasp,R207,R,2,25,24,846.5,3,60000,1,794.0,6.612
rgrasp,R207,R,2,26,25,833.2,4,60000,1,794.0,4.937
rgrasp,R207,R,2,27,26,843.9,3,60000,1,794.0,6.285
rgrasp,R207,R,2,28,27,845.2,3,60000,1,794.0,6.448
rgrasp,R207,R,2,29,28,829.7,3,60001,1,794.0,4.496
rgrasp,R207,R,2,30,29,844.9,3,60000,1,794.0,6.411
tabu,R207,R,2,1,0,839.0,3,60001,1,794.0,5.668
vnd,R207,R,2,1,0,940.7,3,59,1,794.0,18.476
grasp,R208,R,2,1,0,727.9,3,60000,1,701.0,3.837
grasp,R208,R,2,2,1,724.1,3,60000,1,701.0,3.295
grasp,R208,R,2,3,2,725.6,3,60000,1,701.0,3.509
grasp,R208,R,2,4,3,719.3,3,60000,1,701.0,2.611
grasp,R208,R,2,5,4,722.9,3,60000,1,701.0,3.124
grasp,R208,R,2,6,5,711.7,3,60000,1,701.0,1.526
grasp,R208,R,2,7,6,723.9,3,60000,1,701.0,3.267
grasp,R208,R,2,8,7,725.2,3,60001,1,701.0,3.452
grasp,R208,R,2,9,8,721.0,3,60000,1,701.0,2.853
grasp,R208,R,2,10,9,720.7,3,60001,1,701.0,2.810
grasp,R208,R,2,11,10,727.2,3,60000,1,701.0,3.738
grasp,R208,R,2,12,11,722.1,3,60000,1,701.0,3.010
grasp,R208,R,2,13,12,723.0,3,60000,1,701.0,3.138
grasp,R208,R,2,14,13,723.8,3,60000,1,701.0,3.252
grasp,R208,R,2,15,14,715.9,3,60001,1,701.0,2.126
grasp,R208,R,2,16,15,724.6,3,60000,1,701.0,3.367
grasp,R208,R,2,17,16,727.0,3,60000,1,701.0,3.709
grasp,R208,R,2,18,17,725.3,3,60001,1,701.0,3.466
grasp,R208,R,2,19,18,716.3,3,60000,1,701.0,2.183
grasp,R208,R,2,20,19,724.0,3,60000,1,701.0,3.281
grasp,R208,R,2,21,20,720.1,3,60002,1,701.0,2.725
grasp,R208,R,2,22,21,720.0,3,60000,1,701.0,2.710
grasp,R208,R,2,23,22,720.2,3,60002,1,701.0,2.739
grasp,R208,R,2,24,23,719.4,3,60000,1,701.0,2.625
grasp,R208,R,2,25,24,724.6,3,60000,1,701.0,3.367
grasp,R208,R,2,26,25,720.2,3,60000,1,701.0,2.739
grasp,R208,R,2,27,26,717.3,3,60000,1,701.0,2.325
grasp,R208,R,2,28,27,725.4,3,60000,1,701.0,3.481
grasp,R208,R,2,29,28,728.0,3,60002,1,701.0,3.852
grasp,R208,R,2,30,29,725.9,3,60003,1,701.0,3.552
i1,R208,R,2,1,0,974.0,3,0,1,701.0,38.944
rgrasp,R208,R,2,1,0,722.9,3,60000,1,701.0,3.124
rgrasp,R208,R,2,2,1,722.2,3,60000,1,701.0,3.024
rgrasp,R208,R,2,3,2,729.5,3,60000,1,701.0,4.066
rgrasp,R208,R,2,4,3,714.6,3,60000,1,701.0,1.940
rgrasp,R208,R,2,5,4,721.2,3,60000,1,701.0,2.882
rgrasp,R208,R,2,6,5,713.8,3,60002,1,701.0,1.826
rgrasp,R208,R,2,7,6,722.8,3,60002,1,701.0,3.110
rgrasp,R208,R,2,8,7,721.0,3,60000,1,701.0,2.853
rgrasp,R208,R,2,9,8,713.3,3,60000,1,701.0,1.755
rgrasp,R208,R,2,10,9,722.1,3,60000,1,701.0,3.010
rgrasp,R208,R,2,11,10,718.7,3,60003,1,701.0,2.525
rgrasp,R208,R,2,12,11,724.0,3,60000,1,701.0,3.281
rgrasp,R208,R,2,13,12,724.8,3,60000,1,701.0,3.395
rgrasp,R208,R,2,14,13,722.3,3,60003,1,701.0,3.039
rgrasp,R208,R,2,15,14,714.6,3,60001,1,701.0,1.940
rgrasp,R208,R,2,16,15,719.2,3,60000,1,701.0,2.596
rgrasp,R208,R,2,17,16,728.5,3,60000,1,701.0,3.923
rgrasp,R208,R,2,18,17,717.9,3,60000,1,701.0,2.411
rgrasp,R208,R,2,19,18,720.2,3,60000,1,701.0,2.739
rgrasp,R208,R,2,20,19,716.2,3,60000,1,701.0,2.168
rgrasp,R208,R,2,21,20,727.9,3,60000,1,701.0,3.837
rgrasp,R208,R,2,22,21,725.7,3,60001,1,701.0,3.524
rgrasp,R208,R,2,23,22,728.3,3,60003,1,701.0,3.894
rgrasp,R208,R,2,24,23,717.1,3,60000,1,701.0,2.297
rgrasp,R208,R,2,25,24,722.1,3,60000,1,701.0,3.010
rgrasp,R208,R,2,26,25,726.2,3,60000,1,701.0,3.595
rgrasp,R208,R,2,27,26,720.7,3,60000,1,701.0,2.810
rgrasp,R208,R,2,28,27,718.9,3,60001,1,701.0,2.553
rgrasp,R208,R,2,29,28,712.3,3,60000,1,701.0,1.612
rgrasp,R208,R,2,30,29,721.7,3,60000,1,701.0,2.953
tabu,R208,R,2,1,0,767.7,3,60004,1,701.0,9.515
vnd,R208,R,2,1,0,821.9,3,63,1,701.0,17.247
grasp,R209,R,2,1,0,911.2,4,60002,1,854.8,6.598
grasp,R209,R,2,2,1,871.6,4,60000,1,854.8,1.965
grasp,R209,R,2,3,2,904.7,4,60002,1,854.8,5.838
grasp,R209,R,2,4,3,907.4,4,60000,1,854.8,6.153
grasp,R209,R,2,5,4,908.5,4,60000,1,854.8,6.282
grasp,R209,R,2,6,5,903.1,4,60000,1,854.8,5.650
grasp,R209,R,2,7,6,900.6,4,60000,1,854.8,5.358
grasp,R209,R,2,8,7,888.3,4,60001,1,854.8,3.919
grasp,R209,R,2,9,8,889.8,4,60000,1,854.8,4.095
grasp,R209,R,2,10,9,895.1,4,60000,1,854.8,4.715
grasp,R209,R,2,11,10,899.8,4,60000,1,854.8,5.264
grasp,R209,R,2,12,11,905.5,4,60000,1,854.8,5.931
grasp,R209,R,2,13,12,907.5,4,60000,1,854.8,6.165
grasp,R209,R,2,14,13,896.8,4,60000,1,854.8,4.913
grasp,R209,R,2,15,14,897.6,4,60001,1,854.8,5.007
grasp,R209,R,2,16,15,897.3,4,60000,1,854.8,4.972
grasp,R209,R,2,17,16,902.8,4,60000,1,854.8,5.615
grasp,R209,R,2,18,17,880.1,4,60000,1,854.8,2.960
grasp,R209,R,2,19,18,885.1,4,60000,1,854.8,3.545
grasp,R209,R,2,20,19,889.9,4,60000,1,854.8,4.106
grasp,R209,R,2,21,20,906.2,4,60000,1,854.8,6.013
grasp,R209,R,2,22,21,907.8,4,60000,1,854.8,6.200
grasp,R209,R,2,23,22,898.8,4,60000,1,854.8,5.147
grasp,R209,R,2,24,23,899.3,4,60000,1,854.8,5.206
grasp,R209,R,2,25,24,892.2,4,60002,1,854.8,4.375
grasp,R209,R,2,26,25,901.5,4,60000,1,854.8,5.463
grasp,R209,R,2,27,26,879.8,4,60000,1,854.8,2.925
grasp,R209,R,2,28,27,893.0,4,60001,1,854.8,4.469
grasp,R209,R,2,29,28,889.0,4,60000,1,854.8,4.001
grasp,R209,R,2,30,29,894.1,4,60000,1,854.8,4.598
i1,R209,R,2,1,0,1322.5,4,0,1,854.8,54.715
rgrasp,R209,R,2,1,0,905.9,4,60000,1,854.8,5.978
rgrasp,R209,R,2,2,1,898.9,4,60000,1,854.8,5.159
rgrasp,R209,R,2,3,2,897.4,4,60000,1,854.8,4.984
rgrasp,R209,R,2,4,3,899.3,4,60000,1,854.8,5.206
rgrasp,R209,R,2,5,4,905.8,4,60002,1,854.8,5.966
rgrasp,R209,R,2,6,5,897.7,4,60003,1,854.8,5.019
rgrasp,R209,R,2,7,6,912.7,4,60000,1,854.8,6.774
rgrasp,R209,R,2,8,7,894.4,4,60002,1,854.8,4.633
rgrasp,R209,R,2,9,8,905.8,4,60000,1,854.8,5.966
rgrasp,R209,R,2,10,9,910.4,4,60002,1,854.8,6.504
rgrasp,R209,R,2,11,10,891.4,4,60000,1,854.8,4.282
rgrasp,R209,R,2,12,11,898.6,4,60000,1,854.8,5.124
rgrasp,R209,R,2,13,12,899.3,4,60000,1,854.8,5.206
rgrasp,R209,R,2,14,13,898.0,4,60000,1,854.8,5.054
rgrasp,R209,R,2,15,14,911.2,4,60000,1,854.8,6.598
rgrasp,R209,R,2,16,15,916.8,4,60000,1,854.8,7.253
rgrasp,R209,R,2,17,16,906.5,4,60000,1,854.8,6.048
rgrasp,R209,R,2,18,17,899.9,4,60000,1,854.8,5.276
rgrasp,R209,R,2,19,18,899.3,4,60000,1,854.8,5.206
rgrasp,R209,R,2,20,19,897.4,4,60000,1,854.8,4.984
rgrasp,R209,R,2,21,20,890.6,4,60000,1,854.8,4.188
rgrasp,R209,R,2,22,21,900.0,4,60000,1,854.8,5.288
rgrasp,R209,R,2,23,22,912.7,4,60000,1,854.8,6.774
rgrasp,R209,R,2,24,23,909.5,4,60000,1,854.8,6.399
rgrasp,R209,R,2,25,24,901.0,4,60000,1,854.8,5.405
rgrasp,R209,R,2,26,25,893.4,4,60002,1,854.8,4.516
rgrasp,R209,R,2,27,26,905.0,4,60000,1,854.8,5.873
rgrasp,R209,R,2,28,27,893.8,4,60000,1,854.8,4.562
rgrasp,R209,R,2,29,28,901.0,4,60000,1,854.8,5.405
rgrasp,R209,R,2,30,29,897.2,4,60000,1,854.8,4.960
tabu,R209,R,2,1,0,920.6,4,60003,1,854.8,7.698
vnd,R209,R,2,1,0,954.6,4,76,1,854.8,11.675
grasp,R211,R,2,1,0,802.3,3,60000,1,746.7,7.446
grasp,R211,R,2,2,1,809.5,3,60003,1,746.7,8.410
grasp,R211,R,2,3,2,799.7,3,60000,1,746.7,7.098
grasp,R211,R,2,4,3,791.6,3,60000,1,746.7,6.013
grasp,R211,R,2,5,4,793.4,3,60002,1,746.7,6.254
grasp,R211,R,2,6,5,797.8,3,60001,1,746.7,6.843
grasp,R211,R,2,7,6,807.7,3,60002,1,746.7,8.169
grasp,R211,R,2,8,7,800.0,3,60000,1,746.7,7.138
grasp,R211,R,2,9,8,802.9,3,60001,1,746.7,7.526
grasp,R211,R,2,10,9,798.0,3,60000,1,746.7,6.870
grasp,R211,R,2,11,10,803.2,3,60000,1,746.7,7.567
grasp,R211,R,2,12,11,811.1,3,60000,1,746.7,8.625
grasp,R211,R,2,13,12,808.8,3,60000,1,746.7,8.317
grasp,R211,R,2,14,13,818.0,3,60000,1,746.7,9.549
grasp,R211,R,2,15,14,800.9,3,60000,1,746.7,7.259
grasp,R211,R,2,16,15,805.7,3,60002,1,746.7,7.901
grasp,R211,R,2,17,16,804.9,3,60000,1,746.7,7.794
grasp,R211,R,2,18,17,816.1,3,60000,1,746.7,9.294
grasp,R211,R,2,19,18,797.9,3,60000,1,746.7,6.857
grasp,R211,R,2,20,19,807.8,3,60000,1,746.7,8.183
grasp,R211,R,2,21,20,788.3,3,60000,1,746.7,5.571
grasp,R211,R,2,22,21,810.3,3,60000,1,746.7,8.517
grasp,R211,R,2,23,22,801.2,3,60003,1,746.7,7.299
grasp,R211,R,2,24,23,803.5,3,60002,1,746.7,7.607
grasp,R211,R,2,25,24,792.5,3,60000,1,746.7,6.134
grasp,R211,R,2,26,25,792.3,3,60000,1,746.7,6.107
grasp,R211,R,2,27,26,801.1,3,60000,1,746.7,7.285
grasp,R211,R,2,28,27,794.3,3,60000,1,746.7,6.375
grasp,R211,R,2,29,28,789.0,3,60000,1,746.7,5.665
grasp,R211,R,2,30,29,800.5,3,60000,1,746.7,7.205
i1,R211,R,2,1,0,1013.4,3,0,1,746.7,35.717
rgrasp,R211,R,2,1,0,800.0,3,60000,1,746.7,7.138
rgrasp,R211,R,2,2,1,799.3,3,60000,1,746.7,7.044
rgrasp,R211,R,2,3,2,806.9,3,60001,1,746.7,8.062
rgrasp,R211,R,2,4,3,784.5,3,60000,1,746.7,5.062
rgrasp,R211,R,2,5,4,790.1,3,60000,1,746.7,5.812
rgrasp,R211,R,2,6,5,792.5,3,60000,1,746.7,6.134
rgrasp,R211,R,2,7,6,799.5,3,60000,1,746.7,7.071
rgrasp,R211,R,2,8,7,806.6,3,60003,1,746.7,8.022
rgrasp,R211,R,2,9,8,786.9,3,60000,1,746.7,5.384
rgrasp,R211,R,2,10,9,800.8,3,60002,1,746.7,7.245
rgrasp,R211,R,2,11,10,797.9,3,60000,1,746.7,6.857
rgrasp,R211,R,2,12,11,802.4,3,60000,1,746.7,7.459
rgrasp,R211,R,2,13,12,809.5,3,60000,1,746.7,8.410
rgrasp,R211,R,2,14,13,802.8,3,60000,1,746.7,7.513
rgrasp,R211,R,2,15,14,784.3,3,60000,1,746.7,5.035
rgrasp,R211,R,2,16,15,801.3,3,60000,1,746.7,7.312
rgrasp,R211,R,2,17,16,809.3,3,60000,1,746.7,8.384
rgrasp,R211,R,2,18,17,801.1,3,60000,1,746.7,7.285
rgrasp,R211,R,2,19,18,808.0,3,60001,1,746.7,8.209
rgrasp,R211,R,2,20,19,807.3,3,60000,1,746.7,8.116
rgrasp,R211,R,2,21,20,803.5,3,60001,1,746.7,7.607
rgrasp,R211,R,2,22,21,789.9,3,60000,1,746.7,5.785
rgrasp,R211,R,2,23,22,796.4,3,60000,1,746.7,6.656
rgrasp,R211,R,2,24,23,802.9,3,60000,1,746.7,7.526
rgrasp,R211,R,2,25,24,804.0,3,60000,1,746.7,7.674
rgrasp,R211,R,2,26,25,787.1,3,60000,1,746.7,5.410
rgrasp,R211,R,2,27,26,797.5,3,60000,1,746.7,6.803
rgrasp,R211,R,2,28,27,805.2,3,60000,1,746.7,7.834
rgrasp,R211,R,2,29,28,809.4,3,60000,1,746.7,8.397
rgrasp,R211,R,2,30,29,806.8,3,60000,1,746.7,8.049
tabu,R211,R,2,1,0,803.4,3,60008,1,746.7,7.593
vnd,R211,R,2,1,0,929.0,3,30,1,746.7,24.414
grasp,RC102,RC,1,1,0,1477.3,15,60000,1,1457.4,1.365
grasp,RC102,RC,1,2,1,1463.1,14,60001,1,1457.4,0.391
grasp,RC102,RC,1,3,2,1478.5,14,60000,1,1457.4,1.448
grasp,RC102,RC,1,4,3,1477.6,15,60001,1,1457.4,1.386
grasp,RC102,RC,1,5,4,1487.0,15,60001,1,1457.4,2.031
grasp,RC102,RC,1,6,5,1479.3,15,60001,1,1457.4,1.503
grasp,RC102,RC,1,7,6,1480.4,14,60000,1,1457.4,1.578
grasp,RC102,RC,1,8,7,1480.2,15,60000,1,1457.4,1.564
grasp,RC102,RC,1,9,8,1476.7,14,60000,1,1457.4,1.324
grasp,RC102,RC,1,10,9,1478.6,15,60001,1,1457.4,1.455
grasp,RC102,RC,1,11,10,1480.5,15,60000,1,1457.4,1.585
grasp,RC102,RC,1,12,11,1480.7,15,60000,1,1457.4,1.599
grasp,RC102,RC,1,13,12,1482.6,15,60000,1,1457.4,1.729
grasp,RC102,RC,1,14,13,1482.7,15,60000,1,1457.4,1.736
grasp,RC102,RC,1,15,14,1483.8,14,60001,1,1457.4,1.811
grasp,RC102,RC,1,16,15,1478.3,15,60000,1,1457.4,1.434
grasp,RC102,RC,1,17,16,1468.3,14,60000,1,1457.4,0.748
grasp,RC102,RC,1,18,17,1485.5,15,60001,1,1457.4,1.928
grasp,RC102,RC,1,19,18,1480.8,15,60000,1,1457.4,1.606
grasp,RC102,RC,1,20,19,1480.8,15,60000,1,1457.4,1.606
grasp,RC102,RC,1,21,20,1477.3,15,60000,1,1457.4,1.365
grasp,RC102,RC,1,22,21,1484.0,15,60000,1,1457.4,1.825
grasp,RC102,RC,1,23,22,1482.0,15,60000,1,1457.4,1.688
grasp,RC102,RC,1,24,23,1485.9,15,60000,1,1457.4,1.956
grasp,RC102,RC,1,25,24,1471.7,14,60000,1,1457.4,0.981
grasp,RC102,RC,1,26,25,1486.4,15,60000,1,1457.4,1.990
grasp,RC102,RC,1,27,26,1480.0,15,60000,1,1457.4,1.551
grasp,RC102,RC,1,28,27,1484.7,15,60000,1,1457.4,1.873
grasp,RC102,RC,1,29,28,1479.7,15,60000,1,1457.4,1.530
grasp,RC102,RC,1,30,29,1476.5,15,60001,1,1457.4,1.311
i1,RC102,RC,1,1,0,1813.3,15,0,1,1457.4,24.420
rgrasp,RC102,RC,1,1,0,1483.7,15,60001,1,1457.4,1.805
rgrasp,RC102,RC,1,2,1,1485.7,15,60000,1,1457.4,1.942
rgrasp,RC102,RC,1,3,2,1482.8,15,60000,1,1457.4,1.743
rgrasp,RC102,RC,1,4,3,1482.7,15,60000,1,1457.4,1.736
rgrasp,RC102,RC,1,5,4,1481.7,15,60000,1,1457.4,1.667
rgrasp,RC102,RC,1,6,5,1478.6,15,60000,1,1457.4,1.455
rgrasp,RC102,RC,1,7,6,1485.6,15,60000,1,1457.4,1.935
rgrasp,RC102,RC,1,8,7,1484.0,15,60000,1,1457.4,1.825
rgrasp,RC102,RC,1,9,8,1484.5,15,60000,1,1457.4,1.859
rgrasp,RC102,RC,1,10,9,1487.1,15,60000,1,1457.4,2.038
rgrasp,RC102,RC,1,11,10,1483.4,15,60000,1,1457.4,1.784
rgrasp,RC102,RC,1,12,11,1485.6,15,60000,1,1457.4,1.935
rgrasp,RC102,RC,1,13,12,1484.1,15,60001,1,1457.4,1.832
rgrasp,RC102,RC,1,14,13,1485.7,15,60001,1,1457.4,1.942
rgrasp,RC102,RC,1,15,14,1483.5,15,60000,1,1457.4,1.791
rgrasp,RC102,RC,1,16,15,1481.4,15,60000,1,1457.4,1.647
rgrasp,RC102,RC,1,17,16,1482.0,15,60000,1,1457.4,1.688
rgrasp,RC102,RC,1,18,17,1485.7,15,60000,1,1457.4,1.942
rgrasp,RC102,RC,1,19,18,1477.9,15,60000,1,1457.4,1.407
rgrasp,RC102,RC,1,20,19,1485.2,15,60000,1,1457.4,1.908
rgrasp,RC102,RC,1,21,20,1478.6,15,60000,1,1457.4,1.455
rgrasp,RC102,RC,1,22,21,1483.8,15,60000,1,1457.4,1.811
rgrasp,RC102,RC,1,23,22,1485.2,14,60000,1,1457.4,1.908
rgrasp,RC102,RC,1,24,23,1482.5,15,60000,1,1457.4,1.722
rgrasp,RC102,RC,1,25,24,1486.3,15,60000,1,1457.4,1.983
rgrasp,RC102,RC,1,26,25,1482.5,14,60000,1,1457.4,1.722
rgrasp,RC102,RC,1,27,26,1482.4,15,60000,1,1457.4,1.715
rgrasp,RC102,RC,1,28,27,1486.4,15,60000,1,1457.4,1.990
rgrasp,RC102,RC,1,29,28,1485.0,15,60000,1,1457.4,1.894
rgrasp,RC102,RC,1,30,29,1485.4,15,60001,1,1457.4,1.921
tabu,RC102,RC,1,1,0,1480.4,15,60001,1,1457.4,1.578
vnd,RC102,RC,1,1,0,1544.1,15,42,1,1457.4,5.949
grasp,RC103,RC,1,1,0,1300.9,12,60000,1,1258.0,3.410
grasp,RC103,RC,1,2,1,1292.8,12,60000,1,1258.0,2.766
grasp,RC103,RC,1,3,2,1300.2,12,60000,1,1258.0,3.355
grasp,RC103,RC,1,4,3,1291.3,12,60000,1,1258.0,2.647
grasp,RC103,RC,1,5,4,1296.8,12,60000,1,1258.0,3.084
grasp,RC103,RC,1,6,5,1296.4,11,60000,1,1258.0,3.052
grasp,RC103,RC,1,7,6,1296.4,12,60000,1,1258.0,3.052
grasp,RC103,RC,1,8,7,1285.8,11,60000,1,1258.0,2.210
grasp,RC103,RC,1,9,8,1284.8,12,60000,1,1258.0,2.130
grasp,RC103,RC,1,10,9,1288.8,12,60000,1,1258.0,2.448
grasp,RC103,RC,1,11,10,1288.4,12,60000,1,1258.0,2.417
grasp,RC103,RC,1,12,11,1293.0,12,60001,1,1258.0,2.782
grasp,RC103,RC,1,13,12,1288.8,11,60000,1,1258.0,2.448
grasp,RC103,RC,1,14,13,1286.9,12,60000,1,1258.0,2.297
grasp,RC103,RC,1,15,14,1305.0,12,60000,1,1258.0,3.736
grasp,RC103,RC,1,16,15,1285.3,12,60000,1,1258.0,2.170
grasp,RC103,RC,1,17,16,1298.4,12,60000,1,1258.0,3.211
grasp,RC103,RC,1,18,17,1289.5,11,60000,1,1258.0,2.504
grasp,RC103,RC,1,19,18,1294.7,12,60001,1,1258.0,2.917
grasp,RC103,RC,1,20,19,1312.5,12,60000,1,1258.0,4.332
grasp,RC103,RC,1,21,20,1296.6,12,60000,1,1258.0,3.068
grasp,RC103,RC,1,22,21,1289.2,12,60000,1,1258.0,2.480
grasp,RC103,RC,1,23,22,1293.2,12,60000,1,1258.0,2.798
grasp,RC103,RC,1,24,23,1289.2,12,60000,1,1258.0,2.480
grasp,RC103,RC,1,25,24,1296.0,12,60000,1,1258.0,3.021
grasp,RC103,RC,1,26,25,1297.4,12,60000,1,1258.0,3.132
grasp,RC103,RC,1,27,26,1296.5,12,60000,1,1258.0,3.060
grasp,RC103,RC,1,28,27,1296.1,12,60000,1,1258.0,3.029
grasp,RC103,RC,1,29,28,1300.9,12,60000,1,1258.0,3.410
grasp,RC103,RC,1,30,29,1298.0,12,60001,1,1258.0,3.180
i1,RC103,RC,1,1,0,1544.5,12,0,1,1258.0,22.774
rgrasp,RC103,RC,1,1,0,1287.9,12,60000,1,1258.0,2.377
rgrasp,RC103,RC,1,2,1,1273.2,11,60001,1,1258.0,1.208
rgrasp,RC103,RC,1,3,2,1304.4,12,60000,1,1258.0,3.688
rgrasp,RC103,RC,1,4,3,1279.8,12,60000,1,1258.0,1.733
rgrasp,RC103,RC,1,5,4,1277.0,11,60001,1,1258.0,1.510
rgrasp,RC103,RC,1,6,5,1301.8,12,60000,1,1258.0,3.482
rgrasp,RC103,RC,1,7,6,1299.4,12,60000,1,1258.0,3.291
rgrasp,RC103,RC,1,8,7,1300.1,12,60000,1,1258.0,3.347
rgrasp,RC103,RC,1,9,8,1288.6,12,60000,1,1258.0,2.432
rgrasp,RC103,RC,1,10,9,1301.4,12,60000,1,1258.0,3.450
rgrasp,RC103,RC,1,11,10,1302.0,12,60000,1,1258.0,3.498
rgrasp,RC103,RC,1,12,11,1297.6,12,60000,1,1258.0,3.148
rgrasp,RC103,RC,1,13,12,1295.0,12,60000,1,1258.0,2.941
rgrasp,RC103,RC,1,14,13,1309.1,12,60001,1,1258.0,4.062
rgrasp,RC103,RC,1,15,14,1280.2,11,60000,1,1258.0,1.765
rgrasp,RC103,RC,1,16,15,1290.4,12,60000,1,1258.0,2.576
rgrasp,RC103,RC,1,17,16,1303.8,12,60000,1,1258.0,3.641
rgrasp,RC103,RC,1,18,17,1295.6,12,60000,1,1258.0,2.989
rgrasp,RC103,RC,1,19,18,1285.5,11,60000,1,1258.0,2.186
rgrasp,RC103,RC,1,20,19,1302.1,12,60000,1,1258.0,3.506
rgrasp,RC103,RC,1,21,20,1289.3,12,60001,1,1258.0,2.488
rgrasp,RC103,RC,1,22,21,1300.3,12,60000,1,1258.0,3.362
rgrasp,RC103,RC,1,23,22,1305.4,12,60000,1,1258.0,3.768
rgrasp,RC103,RC,1,24,23,1288.4,11,60000,1,1258.0,2.417
rgrasp,RC103,RC,1,25,24,1294.9,12,60000,1,1258.0,2.933
rgrasp,RC103,RC,1,26,25,1292.8,11,60000,1,1258.0,2.766
rgrasp,RC103,RC,1,27,26,1278.4,12,60000,1,1258.0,1.622
rgrasp,RC103,RC,1,28,27,1296.0,12,60000,1,1258.0,3.021
rgrasp,RC103,RC,1,29,28,1309.8,12,60000,1,1258.0,4.118
rgrasp,RC103,RC,1,30,29,1282.3,11,60000,1,1258.0,1.932
tabu,RC103,RC,1,1,0,1305.1,12,60000,1,1258.0,3.744
vnd,RC103,RC,1,1,0,1403.1,12,27,1,1258.0,11.534
grasp,RC105,RC,1,1,0,1543.1,15,60000,1,1513.7,1.942
grasp,RC105,RC,1,2,1,1542.8,15,60000,1,1513.7,1.922
grasp,RC105,RC,1,3,2,1536.7,16,60000,1,1513.7,1.519
grasp,RC105,RC,1,4,3,1542.8,16,60000,1,1513.7,1.922
grasp,RC105,RC,1,5,4,1547.1,15,60000,1,1513.7,2.207
grasp,RC105,RC,1,6,5,1541.6,16,60001,1,1513.7,1.843
grasp,RC105,RC,1,7,6,1545.4,16,60000,1,1513.7,2.094
grasp,RC105,RC,1,8,7,1538.4,15,60000,1,1513.7,1.632
grasp,RC105,RC,1,9,8,1536.1,15,60000,1,1513.7,1.480
grasp,RC105,RC,1,10,9,1550.8,15,60000,1,1513.7,2.451
grasp,RC105,RC,1,11,10,1553.0,16,60000,1,1513.7,2.596
grasp,RC105,RC,1,12,11,1544.6,16,60000,1,1513.7,2.041
grasp,RC105,RC,1,13,12,1547.4,15,60000,1,1513.7,2.226
grasp,RC105,RC,1,14,13,1542.3,15,60000,1,1513.7,1.889
grasp,RC105,RC,1,15,14,1541.7,15,60000,1,1513.7,1.850
grasp,RC105,RC,1,16,15,1536.6,15,60000,1,1513.7,1.513
grasp,RC105,RC,1,17,16,1533.6,16,60002,1,1513.7,1.315
grasp,RC105,RC,1,18,17,1536.9,15,60000,1,1513.7,1.533
grasp,RC105,RC,1,19,18,1538.9,15,60000,1,1513.7,1.665
grasp,RC105,RC,1,20,19,1544.0,16,60000,1,1513.7,2.002
grasp,RC105,RC,1,21,20,1542.0,15,60000,1,1513.7,1.870
grasp,RC105,RC,1,22,21,1543.5,16,60000,1,1513.7,1.969
grasp,RC105,RC,1,23,22,1539.5,16,60000,1,1513.7,1.704
grasp,RC105,RC,1,24,23,1542.1,15,60001,1,1513.7,1.876
grasp,RC105,RC,1,25,24,1542.4,16,60000,1,1513.7,1.896
grasp,RC105,RC,1,26,25,1544.0,16,60000,1,1513.7,2.002
grasp,RC105,RC,1,27,26,1533.3,16,60000,1,1513.7,1.295
grasp,RC105,RC,1,28,27,1541.3,15,60000,1,1513.7,1.823
grasp,RC105,RC,1,29,28,1539.6,16,60000,1,1513.7,1.711
grasp,RC105,RC,1,30,29,1525.9,15,60000,1,1513.7,0.806
i1,RC105,RC,1,1,0,1838.0,16,0,1,1513.7,21.424
rgrasp,RC105,RC,1,1,0,1530.2,15,60000,1,1513.7,1.090
rgrasp,RC105,RC,1,2,1,1544.7,16,60001,1,1513.7,2.048
rgrasp,RC105,RC,1,3,2,1538.7,15,60001,1,1513.7,1.652
rgrasp,RC105,RC,1,4,3,1532.4,15,60000,1,1513.7,1.235
rgrasp,RC105,RC,1,5,4,1549.2,16,60000,1,1513.7,2.345
rgrasp,RC105,RC,1,6,5,1535.3,16,60000,1,1513.7,1.427
rgrasp,RC105,RC,1,7,6,1541.2,16,60000,1,1513.7,1.817
rgrasp,RC105,RC,1,8,7,1536.6,16,60000,1,1513.7,1.513
rgrasp,RC105,RC,1,9,8,1521.2,15,60000,1,1513.7,0.495
