algorithm,instance,family,type,seed,run_idx,distance,vehicles,time_ms,iters,feasible,ref_dinamics,gap_pct
rgrasp,C206,C,2,8,7,586.0,3,6871,251,1,586.0,0.000
rgrasp,C206,C,2,9,8,586.0,3,6693,251,1,586.0,0.000
rgrasp,C206,C,2,10,9,586.0,3,7034,251,1,586.0,0.000
rgrasp,C206,C,2,11,10,586.0,3,6745,251,1,586.0,0.000
rgrasp,C206,C,2,12,11,586.0,3,6920,251,1,586.0,0.000
rgrasp,C206,C,2,13,12,586.0,3,6839,251,1,586.0,0.000
rgrasp,C206,C,2,14,13,586.0,3,6988,251,1,586.0,0.000
rgrasp,C206,C,2,15,14,586.0,3,6897,251,1,586.0,0.000
rgrasp,C206,C,2,16,15,586.0,3,6710,251,1,586.0,0.000
rgrasp,C206,C,2,17,16,586.0,3,6436,251,1,586.0,0.000
rgrasp,C206,C,2,18,17,586.0,3,6641,251,1,586.0,0.000
rgrasp,C206,C,2,19,18,586.0,3,6625,251,1,586.0,0.000
rgrasp,C206,C,2,20,19,586.0,3,6839,251,1,586.0,0.000
rgrasp,C206,C,2,21,20,586.0,3,6874,251,1,586.0,0.000
rgrasp,C206,C,2,22,21,586.0,3,6395,251,1,586.0,0.000
rgrasp,C206,C,2,23,22,586.0,3,6803,251,1,586.0,0.000
rgrasp,C206,C,2,24,23,586.0,3,6718,251,1,586.0,0.000
rgrasp,C206,C,2,25,24,586.0,3,7105,251,1,586.0,0.000
rgrasp,C206,C,2,26,25,586.0,3,6395,251,1,586.0,0.000
rgrasp,C206,C,2,27,26,586.0,3,6704,251,1,586.0,0.000
rgrasp,C206,C,2,28,27,586.0,3,6292,251,1,586.0,0.000
rgrasp,C206,C,2,29,28,586.0,3,6854,251,1,586.0,0.000
rgrasp,C206,C,2,30,29,586.0,3,6601,251,1,586.0,0.000
tabu,C206,C,2,1,0,586.0,3,11131,1411,1,586.0,0.000
vnd,C206,C,2,1,0,586.0,3,16,0,1,586.0,0.000
grasp,C207,C,2,1,0,585.8,3,5387,252,1,585.8,0.000
grasp,C207,C,2,2,1,585.8,3,5118,251,1,585.8,0.000
grasp,C207,C,2,3,2,585.8,3,5153,252,1,585.8,0.000
grasp,C207,C,2,4,3,585.8,3,5171,252,1,585.8,0.000
grasp,C207,C,2,5,4,585.8,3,4988,252,1,585.8,0.000
grasp,C207,C,2,6,5,585.8,3,5489,252,1,585.8,0.000
grasp,C207,C,2,7,6,585.8,3,4978,251,1,585.8,0.000
grasp,C207,C,2,8,7,585.8,3,4922,251,1,585.8,0.000
grasp,C207,C,2,9,8,585.8,3,5246,251,1,585.8,0.000
grasp,C207,C,2,10,9,585.8,3,5252,251,1,585.8,0.000
grasp,C207,C,2,11,10,585.8,3,5279,251,1,585.8,0.000
grasp,C207,C,2,12,11,585.8,3,5330,251,1,585.8,0.000
grasp,C207,C,2,13,12,585.8,3,5480,251,1,585.8,0.000
grasp,C207,C,2,14,13,585.8,3,5509,251,1,585.8,0.000
grasp,C207,C,2,15,14,585.8,3,5095,254,1,585.8,0.000
grasp,C207,C,2,16,15,585.8,3,5058,252,1,585.8,0.000
grasp,C207,C,2,17,16,585.8,3,4895,251,1,585.8,0.000
grasp,C207,C,2,18,17,585.8,3,5233,251,1,585.8,0.000
grasp,C207,C,2,19,18,585.8,3,5337,251,1,585.8,0.000
grasp,C207,C,2,20,19,585.8,3,5407,251,1,585.8,0.000
grasp,C207,C,2,21,20,585.8,3,5163,251,1,585.8,0.000
grasp,C207,C,2,22,21,585.8,3,5473,251,1,585.8,0.000
grasp,C207,C,2,23,22,585.8,3,4975,251,1,585.8,0.000
grasp,C207,C,2,24,23,585.8,3,5377,251,1,585.8,0.000
grasp,C207,C,2,25,24,585.8,3,5401,251,1,585.8,0.000
grasp,C207,C,2,26,25,585.8,3,5436,251,1,585.8,0.000
grasp,C207,C,2,27,26,585.8,3,5194,251,1,585.8,0.000
grasp,C207,C,2,28,27,585.8,3,5421,251,1,585.8,0.000
grasp,C207,C,2,29,28,585.8,3,4998,251,1,585.8,0.000
grasp,C207,C,2,30,29,585.8,3,5345,252,1,585.8,0.000
i1,C207,C,2,1,0,747.1,3,0,0,1,585.8,27.535
rgrasp,C207,C,2,1,0,585.8,3,6202,251,1,585.8,0.000
rgrasp,C207,C,2,2,1,585.8,3,6431,251,1,585.8,0.000
rgrasp,C207,C,2,3,2,585.8,3,6890,252,1,585.8,0.000
rgrasp,C207,C,2,4,3,585.8,3,6789,251,1,585.8,0.000
rgrasp,C207,C,2,5,4,585.8,3,6233,252,1,585.8,0.000
rgrasp,C207,C,2,6,5,585.8,3,6760,251,1,585.8,0.000
rgrasp,C207,C,2,7,6,585.8,3,6923,251,1,585.8,0.000
rgrasp,C207,C,2,8,7,585.8,3,6782,251,1,585.8,0.000
rgrasp,C207,C,2,9,8,585.8,3,6639,251,1,585.8,0.000
rgrasp,C207,C,2,10,9,585.8,3,6632,251,1,585.8,0.000
rgrasp,C207,C,2,11,10,585.8,3,7082,251,1,585.8,0.000
rgrasp,C207,C,2,12,11,585.8,3,6311,253,1,585.8,0.000
rgrasp,C207,C,2,13,12,585.8,3,6653,251,1,585.8,0.000
rgrasp,C207,C,2,14,13,585.8,3,6525,251,1,585.8,0.000
rgrasp,C207,C,2,15,14,585.8,3,6193,251,1,585.8,0.000
rgrasp,C207,C,2,16,15,585.8,3,6707,251,1,585.8,0.000
rgrasp,C207,C,2,17,16,585.8,3,6811,252,1,585.8,0.000
rgrasp,C207,C,2,18,17,585.8,3,6977,251,1,585.8,0.000
rgrasp,C207,C,2,19,18,585.8,3,6533,253,1,585.8,0.000
rgrasp,C207,C,2,20,19,585.8,3,6523,251,1,585.8,0.000
rgrasp,C207,C,2,21,20,585.8,3,6532,252,1,585.8,0.000
rgrasp,C207,C,2,22,21,585.8,3,6873,251,1,585.8,0.000
rgrasp,C207,C,2,23,22,585.8,3,6374,252,1,585.8,0.000
rgrasp,C207,C,2,24,23,585.8,3,6267,251,1,585.8,0.000
rgrasp,C207,C,2,25,24,585.8,3,6744,251,1,585.8,0.000
rgrasp,C207,C,2,26,25,585.8,3,7255,251,1,585.8,0.000
rgrasp,C207,C,2,27,26,585.8,3,6793,251,1,585.8,0.000
rgrasp,C207,C,2,28,27,585.8,3,6522,251,1,585.8,0.000
rgrasp,C207,C,2,29,28,585.8,3,6533,251,1,585.8,0.000
rgrasp,C207,C,2,30,29,585.8,3,6284,251,1,585.8,0.000
tabu,C207,C,2,1,0,585.8,3,11223,1415,1,585.8,0.000
vnd,C207,C,2,1,0,585.8,3,20,0,1,585.8,0.000
grasp,C208,C,2,1,0,585.8,3,6183,251,1,585.8,0.000
grasp,C208,C,2,2,1,585.8,3,6507,251,1,585.8,0.000
grasp,C208,C,2,3,2,585.8,3,6374,252,1,585.8,0.000
grasp,C208,C,2,4,3,585.8,3,5903,251,1,585.8,0.000
grasp,C208,C,2,5,4,585.8,3,6615,251,1,585.8,0.000
grasp,C208,C,2,6,5,585.8,3,6475,251,1,585.8,0.000
grasp,C208,C,2,7,6,585.8,3,6405,251,1,585.8,0.000
grasp,C208,C,2,8,7,585.8,3,6652,251,1,585.8,0.000
grasp,C208,C,2,9,8,585.8,3,6150,251,1,585.8,0.000
grasp,C208,C,2,10,9,585.8,3,6080,252,1,585.8,0.000
grasp,C208,C,2,11,10,585.8,3,6079,252,1,585.8,0.000
grasp,C208,C,2,12,11,585.8,3,6283,251,1,585.8,0.000
grasp,C208,C,2,13,12,585.8,3,6178,251,1,585.8,0.000
grasp,C208,C,2,14,13,585.8,3,6058,251,1,585.8,0.000
grasp,C208,C,2,15,14,585.8,3,6392,251,1,585.8,0.000
grasp,C208,C,2,16,15,585.8,3,6575,251,1,585.8,0.000
grasp,C208,C,2,17,16,585.8,3,6405,252,1,585.8,0.000
grasp,C208,C,2,18,17,585.8,3,6505,252,1,585.8,0.000
grasp,C208,C,2,19,18,585.8,3,6470,251,1,585.8,0.000
grasp,C208,C,2,20,19,585.8,3,5931,251,1,585.8,0.000
grasp,C208,C,2,21,20,585.8,3,6110,251,1,585.8,0.000
grasp,C208,C,2,22,21,585.8,3,6681,251,1,585.8,0.000
grasp,C208,C,2,23,22,585.8,3,6543,251,1,585.8,0.000
grasp,C208,C,2,24,23,585.8,3,6532,251,1,585.8,0.000
grasp,C208,C,2,25,24,585.8,3,6272,251,1,585.8,0.000
grasp,C208,C,2,26,25,585.8,3,6182,251,1,585.8,0.000
grasp,C208,C,2,27,26,585.8,3,6322,251,1,585.8,0.000
grasp,C208,C,2,28,27,585.8,3,6498,252,1,585.8,0.000
grasp,C208,C,2,29,28,585.8,3,6013,251,1,585.8,0.000
grasp,C208,C,2,30,29,585.8,3,6503,251,1,585.8,0.000
i1,C208,C,2,1,0,717.6,3,0,0,1,585.8,22.499
rgrasp,C208,C,2,1,0,585.8,3,8081,251,1,585.8,0.000
rgrasp,C208,C,2,2,1,585.8,3,7946,251,1,585.8,0.000
rgrasp,C208,C,2,3,2,585.8,3,7858,254,1,585.8,0.000
rgrasp,C208,C,2,4,3,585.8,3,7539,251,1,585.8,0.000
rgrasp,C208,C,2,5,4,585.8,3,8006,251,1,585.8,0.000
rgrasp,C208,C,2,6,5,585.8,3,7995,251,1,585.8,0.000
rgrasp,C208,C,2,7,6,585.8,3,8302,251,1,585.8,0.000
rgrasp,C208,C,2,8,7,585.8,3,8290,252,1,585.8,0.000
rgrasp,C208,C,2,9,8,585.8,3,8174,252,1,585.8,0.000
rgrasp,C208,C,2,10,9,585.8,3,7172,251,1,585.8,0.000
rgrasp,C208,C,2,11,10,585.8,3,8171,251,1,585.8,0.000
rgrasp,C208,C,2,12,11,585.8,3,8028,253,1,585.8,0.000
rgrasp,C208,C,2,13,12,585.8,3,7435,251,1,585.8,0.000
rgrasp,C208,C,2,14,13,585.8,3,8017,253,1,585.8,0.000
rgrasp,C208,C,2,15,14,585.8,3,8220,252,1,585.8,0.000
rgrasp,C208,C,2,16,15,585.8,3,7854,253,1,585.8,0.000
rgrasp,C208,C,2,17,16,585.8,3,7283,252,1,585.8,0.000
rgrasp,C208,C,2,18,17,585.8,3,7274,251,1,585.8,0.000
rgrasp,C208,C,2,19,18,585.8,3,8115,252,1,585.8,0.000
rgrasp,C208,C,2,20,19,585.8,3,8333,251,1,585.8,0.000
rgrasp,C208,C,2,21,20,585.8,3,7318,251,1,585.8,0.000
rgrasp,C208,C,2,22,21,585.8,3,7424,251,1,585.8,0.000
rgrasp,C208,C,2,23,22,585.8,3,8016,251,1,585.8,0.000
rgrasp,C208,C,2,24,23,585.8,3,8146,252,1,585.8,0.000
rgrasp,C208,C,2,25,24,585.8,3,7954,251,1,585.8,0.000
rgrasp,C208,C,2,26,25,585.8,3,8013,252,1,585.8,0.000
rgrasp,C208,C,2,27,26,585.8,3,7956,252,1,585.8,0.000
rgrasp,C208,C,2,28,27,585.8,3,7808,251,1,585.8,0.000
rgrasp,C208,C,2,29,28,585.8,3,7421,252,1,585.8,0.000
rgrasp,C208,C,2,30,29,585.8,3,8131,251,1,585.8,0.000
tabu,C208,C,2,1,0,585.8,3,11500,1421,1,585.8,0.000
vnd,C208,C,2,1,0,632.3,3,21,0,1,585.8,7.938
grasp,R101,R,1,1,0,1644.5,20,9073,262,1,1637.7,0.415
grasp,R101,R,1,2,1,1639.9,20,16295,511,1,1637.7,0.134
grasp,R101,R,1,3,2,1641.8,20,7943,252,1,1637.7,0.250
grasp,R101,R,1,4,3,1644.6,20,20071,562,1,1637.7,0.421
grasp,R101,R,1,5,4,1641.0,20,14460,409,1,1637.7,0.202
grasp,R101,R,1,6,5,1643.3,20,8730,278,1,1637.7,0.342
grasp,R101,R,1,7,6,1642.7,20,10474,295,1,1637.7,0.305
grasp,R101,R,1,8,7,1644.5,20,10813,345,1,1637.7,0.415
grasp,R101,R,1,9,8,1641.4,20,10538,340,1,1637.7,0.226
grasp,R101,R,1,10,9,1643.3,20,15236,477,1,1637.7,0.342
grasp,R101,R,1,11,10,1641.5,20,15926,506,1,1637.7,0.232
grasp,R101,R,1,12,11,1643.5,20,16478,526,1,1637.7,0.354
grasp,R101,R,1,13,12,1641.5,20,14806,441,1,1637.7,0.232
grasp,R101,R,1,14,13,1641.4,20,8744,276,1,1637.7,0.226
grasp,R101,R,1,15,14,1642.8,20,13609,426,1,1637.7,0.311
grasp,R101,R,1,16,15,1644.3,20,13412,380,1,1637.7,0.403
grasp,R101,R,1,17,16,1642.7,20,14769,454,1,1637.7,0.305
grasp,R101,R,1,18,17,1646.6,20,8814,278,1,1637.7,0.543
grasp,R101,R,1,19,18,1643.4,20,12682,398,1,1637.7,0.348
grasp,R101,R,1,20,19,1642.9,20,14963,419,1,1637.7,0.318
grasp,R101,R,1,21,20,1641.4,20,29147,852,1,1637.7,0.226
grasp,R101,R,1,22,21,1641.4,20,16923,513,1,1637.7,0.226
grasp,R101,R,1,23,22,1640.1,20,11306,348,1,1637.7,0.147
grasp,R101,R,1,24,23,1643.0,20,11133,350,1,1637.7,0.324
grasp,R101,R,1,25,24,1642.9,20,22093,666,1,1637.7,0.318
grasp,R101,R,1,26,25,1641.4,20,20832,569,1,1637.7,0.226
grasp,R101,R,1,27,26,1639.9,20,14812,449,1,1637.7,0.134
grasp,R101,R,1,28,27,1644.8,20,10500,286,1,1637.7,0.434
grasp,R101,R,1,29,28,1644.8,20,10815,315,1,1637.7,0.434
grasp,R101,R,1,30,29,1643.3,20,19758,596,1,1637.7,0.342
i1,R101,R,1,1,0,1867.1,21,0,0,1,1637.7,14.007
rgrasp,R101,R,1,1,0,1640.8,20,19285,458,1,1637.7,0.189
rgrasp,R101,R,1,2,1,1640.3,20,12484,277,1,1637.7,0.159
rgrasp,R101,R,1,3,2,1640.5,20,14825,314,1,1637.7,0.171
rgrasp,R101,R,1,4,3,1644.8,20,18020,417,1,1637.7,0.434
rgrasp,R101,R,1,5,4,1639.3,20,22090,491,1,1637.7,0.098
rgrasp,R101,R,1,6,5,1643.0,20,12628,284,1,1637.7,0.324
rgrasp,R101,R,1,7,6,1641.0,20,15895,369,1,1637.7,0.202
rgrasp,R101,R,1,8,7,1638.2,20,16558,426,1,1637.7,0.031
rgrasp,R101,R,1,9,8,1638.2,20,35746,801,1,1637.7,0.031
rgrasp,R101,R,1,10,9,1639.8,20,25348,639,1,1637.7,0.128
rgrasp,R101,R,1,11,10,1645.3,20,12020,287,1,1637.7,0.464
rgrasp,R101,R,1,12,11,1641.7,20,14663,368,1,1637.7,0.244
rgrasp,R101,R,1,13,12,1640.3,20,14032,352,1,1637.7,0.159
rgrasp,R101,R,1,14,13,1647.1,20,13402,331,1,1637.7,0.574
rgrasp,R101,R,1,15,14,1638.8,20,27549,695,1,1637.7,0.067
rgrasp,R101,R,1,16,15,1642.9,20,16660,398,1,1637.7,0.318
rgrasp,R101,R,1,17,16,1645.1,20,15030,358,1,1637.7,0.452
rgrasp,R101,R,1,18,17,1639.6,20,26567,643,1,1637.7,0.116
rgrasp,R101,R,1,19,18,1641.7,20,19003,477,1,1637.7,0.244
rgrasp,R101,R,1,20,19,1641.0,20,20631,466,1,1637.7,0.202
rgrasp,R101,R,1,21,20,1639.5,20,22629,502,1,1637.7,0.110
rgrasp,R101,R,1,22,21,1642.0,20,28381,681,1,1637.7,0.263
rgrasp,R101,R,1,23,22,1642.1,20,30582,735,1,1637.7,0.269
rgrasp,R101,R,1,24,23,1641.2,20,11242,281,1,1637.7,0.214
rgrasp,R101,R,1,25,24,1639.0,20,31976,725,1,1637.7,0.079
rgrasp,R101,R,1,26,25,1641.4,20,17373,421,1,1637.7,0.226
rgrasp,R101,R,1,27,26,1643.4,20,15150,384,1,1637.7,0.348
rgrasp,R101,R,1,28,27,1642.1,20,16389,393,1,1637.7,0.269
rgrasp,R101,R,1,29,28,1640.6,20,13823,332,1,1637.7,0.177
rgrasp,R101,R,1,30,29,1639.9,20,15194,364,1,1637.7,0.134
tabu,R101,R,1,1,0,1644.3,20,4803,1428,1,1637.7,0.403
vnd,R101,R,1,1,0,1670.0,21,47,0,1,1637.7,1.972
grasp,R102,R,1,1,0,1471.2,18,15352,444,1,1466.6,0.314
grasp,R102,R,1,2,1,1470.3,18,10534,272,1,1466.6,0.252
grasp,R102,R,1,3,2,1475.8,18,18389,534,1,1466.6,0.627
grasp,R102,R,1,4,3,1477.4,18,36054,946,1,1466.6,0.736
grasp,R102,R,1,5,4,1474.4,18,25496,732,1,1466.6,0.532
grasp,R102,R,1,6,5,1471.7,18,22325,610,1,1466.6,0.348
grasp,R102,R,1,7,6,1479.5,19,11290,319,1,1466.6,0.880
grasp,R102,R,1,8,7,1475.3,18,13337,377,1,1466.6,0.593
grasp,R102,R,1,9,8,1473.9,18,14929,425,1,1466.6,0.498
grasp,R102,R,1,10,9,1469.7,18,14727,391,1,1466.6,0.211
grasp,R102,R,1,11,10,1467.6,18,22042,625,1,1466.6,0.068
grasp,R102,R,1,12,11,1478.4,19,20126,528,1,1466.6,0.805
grasp,R102,R,1,13,12,1471.2,18,15019,429,1,1466.6,0.314
grasp,R102,R,1,14,13,1473.3,18,9006,251,1,1466.6,0.457
grasp,R102,R,1,15,14,1473.3,18,23215,626,1,1466.6,0.457
grasp,R102,R,1,16,15,1478.5,19,11311,304,1,1466.6,0.811
grasp,R102,R,1,17,16,1470.5,18,20613,587,1,1466.6,0.266
grasp,R102,R,1,18,17,1473.3,18,11906,340,1,1466.6,0.457
grasp,R102,R,1,19,18,1467.6,18,17951,514,1,1466.6,0.068
grasp,R102,R,1,20,19,1469.2,18,15500,414,1,1466.6,0.177
grasp,R102,R,1,21,20,1475.9,19,11143,307,1,1466.6,0.634
grasp,R102,R,1,22,21,1478.4,19,15017,426,1,1466.6,0.805
grasp,R102,R,1,23,22,1468.8,18,11353,328,1,1466.6,0.150
grasp,R102,R,1,24,23,1479.4,19,9233,255,1,1466.6,0.873
grasp,R102,R,1,25,24,1479.2,19,10366,274,1,1466.6,0.859
grasp,R102,R,1,26,25,1473.0,18,19821,550,1,1466.6,0.436
grasp,R102,R,1,27,26,1475.4,18,16735,470,1,1466.6,0.600
grasp,R102,R,1,28,27,1476.7,18,9153,259,1,1466.6,0.689
grasp,R102,R,1,29,28,1469.7,18,16853,489,1,1466.6,0.211
grasp,R102,R,1,30,29,1476.4,18,15863,459,1,1466.6,0.668
i1,R102,R,1,1,0,1711.0,19,0,0,1,1466.6,16.664
rgrasp,R102,R,1,1,0,1468.6,18,15424,335,1,1466.6,0.136
rgrasp,R102,R,1,2,1,1470.1,18,22202,532,1,1466.6,0.239
rgrasp,R102,R,1,3,2,1474.2,18,11272,261,1,1466.6,0.518
rgrasp,R102,R,1,4,3,1467.9,18,14786,359,1,1466.6,0.089
rgrasp,R102,R,1,5,4,1468.2,18,13158,293,1,1466.6,0.109
rgrasp,R102,R,1,6,5,1471.0,18,15922,361,1,1466.6,0.300
rgrasp,R102,R,1,7,6,1470.1,18,19387,451,1,1466.6,0.239
rgrasp,R102,R,1,8,7,1467.6,18,15693,356,1,1466.6,0.068
rgrasp,R102,R,1,9,8,1467.4,18,23193,529,1,1466.6,0.055
rgrasp,R102,R,1,10,9,1466.9,18,29193,674,1,1466.6,0.020
rgrasp,R102,R,1,11,10,1474.6,18,20331,484,1,1466.6,0.545
rgrasp,R102,R,1,12,11,1471.5,18,23941,556,1,1466.6,0.334
rgrasp,R102,R,1,13,12,1468.6,18,14363,337,1,1466.6,0.136
rgrasp,R102,R,1,14,13,1469.7,18,17161,373,1,1466.6,0.211
rgrasp,R102,R,1,15,14,1469.7,18,13181,284,1,1466.6,0.211
rgrasp,R102,R,1,16,15,1471.1,18,17718,431,1,1466.6,0.307
rgrasp,R102,R,1,17,16,1468.6,18,23488,539,1,1466.6,0.136
rgrasp,R102,R,1,18,17,1474.7,18,15663,346,1,1466.6,0.552
rgrasp,R102,R,1,19,18,1469.7,18,28214,640,1,1466.6,0.211
rgrasp,R102,R,1,20,19,1468.7,18,13508,321,1,1466.6,0.143
rgrasp,R102,R,1,21,20,1467.9,18,11829,277,1,1466.6,0.089
rgrasp,R102,R,1,22,21,1473.0,18,19355,439,1,1466.6,0.436
rgrasp,R102,R,1,23,22,1472.3,18,12209,287,1,1466.6,0.389
rgrasp,R102,R,1,24,23,1469.2,18,19523,418,1,1466.6,0.177
rgrasp,R102,R,1,25,24,1471.4,18,19016,443,1,1466.6,0.327
rgrasp,R102,R,1,26,25,1466.6,18,25785,610,1,1466.6,0.000
rgrasp,R102,R,1,27,26,1471.2,18,12109,288,1,1466.6,0.314
rgrasp,R102,R,1,28,27,1470.5,18,20226,439,1,1466.6,0.266
rgrasp,R102,R,1,29,28,1472.9,18,11280,267,1,1466.6,0.430
rgrasp,R102,R,1,30,29,1467.6,18,36959,873,1,1466.6,0.068
tabu,R102,R,1,1,0,1480.3,19,8085,1893,1,1466.6,0.934
vnd,R102,R,1,1,0,1509.5,19,21,0,1,1466.6,2.925
grasp,R103,R,1,1,0,1227.3,15,15261,421,1,1208.7,1.539
grasp,R103,R,1,2,1,1234.1,15,9674,272,1,1208.7,2.101
grasp,R103,R,1,3,2,1225.4,14,16828,477,1,1208.7,1.382
grasp,R103,R,1,4,3,1233.4,15,13093,355,1,1208.7,2.044
grasp,R103,R,1,5,4,1228.2,15,27621,779,1,1208.7,1.613
grasp,R103,R,1,6,5,1221.8,15,14056,403,1,1208.7,1.084
grasp,R103,R,1,7,6,1228.9,15,11056,315,1,1208.7,1.671
grasp,R103,R,1,8,7,1230.3,15,15785,425,1,1208.7,1.787
grasp,R103,R,1,9,8,1225.7,14,11062,314,1,1208.7,1.406
grasp,R103,R,1,10,9,1226.1,15,11773,312,1,1208.7,1.440
grasp,R103,R,1,11,10,1227.5,15,26311,742,1,1208.7,1.555
grasp,R103,R,1,12,11,1225.9,14,9779,263,1,1208.7,1.423
grasp,R103,R,1,13,12,1234.5,15,12546,348,1,1208.7,2.135
grasp,R103,R,1,14,13,1228.6,15,16681,487,1,1208.7,1.646
grasp,R103,R,1,15,14,1230.8,15,9004,254,1,1208.7,1.828
grasp,R103,R,1,16,15,1218.0,14,25155,723,1,1208.7,0.769
grasp,R103,R,1,17,16,1222.8,15,20106,565,1,1208.7,1.167
grasp,R103,R,1,18,17,1224.9,14,10081,272,1,1208.7,1.340
grasp,R103,R,1,19,18,1231.2,15,15275,412,1,1208.7,1.862
grasp,R103,R,1,20,19,1222.9,14,16711,466,1,1208.7,1.175
grasp,R103,R,1,21,20,1226.3,14,19480,529,1,1208.7,1.456
grasp,R103,R,1,22,21,1227.6,14,18633,497,1,1208.7,1.564
grasp,R103,R,1,23,22,1223.6,15,25231,698,1,1208.7,1.233
grasp,R103,R,1,24,23,1233.4,14,9281,251,1,1208.7,2.044
grasp,R103,R,1,25,24,1233.4,15,11671,323,1,1208.7,2.044
grasp,R103,R,1,26,25,1228.2,15,18777,498,1,1208.7,1.613
grasp,R103,R,1,27,26,1228.1,14,21392,605,1,1208.7,1.605
grasp,R103,R,1,28,27,1224.6,14,28305,789,1,1208.7,1.315
grasp,R103,R,1,29,28,1227.0,15,17287,504,1,1208.7,1.514
grasp,R103,R,1,30,29,1223.4,15,16807,472,1,1208.7,1.216
i1,R103,R,1,1,0,1550.0,16,0,0,1,1208.7,28.237
rgrasp,R103,R,1,1,0,1226.7,15,21827,522,1,1208.7,1.489
rgrasp,R103,R,1,2,1,1236.6,15,10511,262,1,1208.7,2.308
rgrasp,R103,R,1,3,2,1234.8,14,14033,315,1,1208.7,2.159
rgrasp,R103,R,1,4,3,1223.3,15,23150,514,1,1208.7,1.208
rgrasp,R103,R,1,5,4,1227.3,14,14855,359,1,1208.7,1.539
rgrasp,R103,R,1,6,5,1230.2,14,23408,520,1,1208.7,1.779
rgrasp,R103,R,1,7,6,1225.1,14,15338,377,1,1208.7,1.357
rgrasp,R103,R,1,8,7,1236.5,14,13304,307,1,1208.7,2.300
rgrasp,R103,R,1,9,8,1225.7,14,12947,301,1,1208.7,1.406
rgrasp,R103,R,1,10,9,1231.8,15,18631,451,1,1208.7,1.911
rgrasp,R103,R,1,11,10,1227.3,14,18922,433,1,1208.7,1.539
rgrasp,R103,R,1,12,11,1228.5,15,23197,567,1,1208.7,1.638
rgrasp,R103,R,1,13,12,1232.0,15,13177,293,1,1208.7,1.928
rgrasp,R103,R,1,14,13,1225.6,14,12043,276,1,1208.7,1.398
rgrasp,R103,R,1,15,14,1233.2,15,10342,252,1,1208.7,2.027
rgrasp,R103,R,1,16,15,1228.5,15,17029,409,1,1208.7,1.638
rgrasp,R103,R,1,17,16,1231.6,15,22877,558,1,1208.7,1.895
rgrasp,R103,R,1,18,17,1215.3,14,29218,715,1,1208.7,0.546
rgrasp,R103,R,1,19,18,1227.3,14,14706,337,1,1208.7,1.539
rgrasp,R103,R,1,20,19,1227.3,14,14424,349,1,1208.7,1.539
rgrasp,R103,R,1,21,20,1231.6,15,21005,510,1,1208.7,1.895
rgrasp,R103,R,1,22,21,1227.1,14,21220,501,1,1208.7,1.522
rgrasp,R103,R,1,23,22,1227.3,14,14600,321,1,1208.7,1.539
rgrasp,R103,R,1,24,23,1227.3,14,24264,551,1,1208.7,1.539
rgrasp,R103,R,1,25,24,1228.6,15,25648,590,1,1208.7,1.646
rgrasp,R103,R,1,26,25,1226.2,14,13176,312,1,1208.7,1.448
rgrasp,R103,R,1,27,26,1230.1,14,15793,378,1,1208.7,1.770
rgrasp,R103,R,1,28,27,1227.3,14,14136,336,1,1208.7,1.539
rgrasp,R103,R,1,29,28,1221.9,15,50038,1184,1,1208.7,1.092
rgrasp,R103,R,1,30,29,1227.3,14,36381,871,1,1208.7,1.539
tabu,R103,R,1,1,0,1255.0,16,7046,1651,1,1208.7,3.831
vnd,R103,R,1,1,0,1308.7,16,40,0,1,1208.7,8.273
grasp,R104,R,1,1,0,999.0,11,22650,621,1,971.5,2.831
grasp,R104,R,1,2,1,1001.1,12,12633,342,1,971.5,3.047
grasp,R104,R,1,3,2,1018.7,11,9822,262,1,971.5,4.858
grasp,R104,R,1,4,3,1010.7,12,19238,536,1,971.5,4.035
grasp,R104,R,1,5,4,987.9,11,20339,547,1,971.5,1.688
grasp,R104,R,1,6,5,1012.2,11,14920,405,1,971.5,4.189
grasp,R104,R,1,7,6,1006.5,11,18878,520,1,971.5,3.603
grasp,R104,R,1,8,7,1007.5,11,22856,630,1,971.5,3.706
grasp,R104,R,1,9,8,1017.9,11,9925,274,1,971.5,4.776
grasp,R104,R,1,10,9,997.9,11,11541,304,1,971.5,2.717
grasp,R104,R,1,11,10,996.9,12,9526,256,1,971.5,2.615
grasp,R104,R,1,12,11,1003.4,12,15983,429,1,971.5,3.284
grasp,R104,R,1,13,12,996.4,11,14131,371,1,971.5,2.563
grasp,R104,R,1,14,13,1009.7,11,10283,276,1,971.5,3.932
grasp,R104,R,1,15,14,1018.1,11,12028,335,1,971.5,4.797
grasp,R104,R,1,16,15,1016.4,12,14389,372,1,971.5,4.622
grasp,R104,R,1,17,16,998.2,11,18148,521,1,971.5,2.748
grasp,R104,R,1,18,17,1008.7,12,11795,328,1,971.5,3.829
grasp,R104,R,1,19,18,997.3,11,18319,511,1,971.5,2.656
grasp,R104,R,1,20,19,1013.5,12,16241,438,1,971.5,4.323
grasp,R104,R,1,21,20,1000.0,11,21486,591,1,971.5,2.934
grasp,R104,R,1,22,21,1009.9,11,9873,271,1,971.5,3.953
grasp,R104,R,1,23,22,1013.7,11,10019,267,1,971.5,4.344
grasp,R104,R,1,24,23,996.2,11,21382,572,1,971.5,2.542
grasp,R104,R,1,25,24,998.2,11,14254,388,1,971.5,2.748
grasp,R104,R,1,26,25,1005.8,11,19596,531,1,971.5,3.531
grasp,R104,R,1,27,26,1009.0,11,9677,257,1,971.5,3.860
